consider,1.836833856
consist,1.62733128
constant,0.539938002
consumm,1.428749117
continent,2.116039553
continu,0.363897973
continu,1.448283004
contractu,0.479630286
control,1.167421034
controversi,0.101221423
conveni,1.44820148
convent,0.175627206
convinc,0.929943261
cook-on,2.772703519
cool,1.218361217
cool-look,1.586290394
coop,-0.824231624
cordless,1.07129911
coron,-0.608725588
corpor,0.924561683
correct,4.546677348
corrupt,-3.173153678
costli,-0.343426354
countless,-0.328131295
courag,1.206356696
courteou,2.430248022
cozi,3.112013692
cranial,0.274797752
cranki,-0.406620181
craze,-0.5126987
crazi,0.081070666
creativ,1.966991413
credibl,0.935904819
creepi,0.373813442
crimin,-0.201301273
crisp,2.962561976
critic,0.961100354
crook,-0.518783463
crummi,0.078806646
cubic,1.076232703
culinari,-1.347241634
cultur,1.042497552
curiou,0.515153668
curli,0.129118283
current,0.869805164
cursori,0.282898251
curv,1.305051393
customari,0.760730877
cute,0.735803936
cut-rate,-0.308216477
dainti,1.505916978
damag,-0.659761052
damn,1.298964063
danger,-0.786554904
dark,0.821680897
darn,2.355092076
dazzl,2.146161914
dead,-0.236362416
deadli,-0.308216477
dear,0.633176106
debilit,-0.856653101
deceas,0.483196902
decent,1.44353389
decent-size,2.120626822
decis,0.918133958
decor,3.393336289
deep,0.673550168
defect,-0.720998002
defens,0.973447748
defiant,-0.441615602
defici,-0.043884683
definit,1.350861483
delici,2.204723764
delight,2.479707915
delusion,-0.757117428
delux,3.74833897
dens,1.408095446
depend,3.28920414
depend,0.298058806
deplor,-1.217242817
deserv,-0.621772658
desir,1.564080004
desol,-1.021147139
desper,0.199789652
detail,1.578565397
dexter,2.120626822
differ,0.800445074
difficult,0.58771923
digit,0.466585939
dilapid,-3.008656195
dilig,1.689647779
dim,-0.072910737
dimension,1.463375461
diminut,0.476770632
dingi,0.029478934
dire,0.136394138
direct,0.568177518
dirti,-1.335591543
disabl,-0.356732724
disappoint,0.560221426
disconcert,0.029478934
discourag,-0.449688903
disgust,-1.969127831
dishevel,-0.516803098
dismal,-0.640185514
disobedi,1.60084849
disorderli,-0.867300346
disorgan,-1.008656195
dissatisfi,0.240340378
distant,0.776322018
distinct,0.692976326
distinct,2.656416481
disturb,-0.291142963
dog,-1.146159719
dome,2.050237494
domest,0.243205142
doubl,1.22982014
down-to-earth,2.708857037
drab,0.576306306
drama-free,2.483196902
dramat,0.646302449
dreami,1.203088982
drivabl,1.181168364
drug-out,-0.549224576
drunken,-0.314759323
dry,1.084141701
dual,1.921593416
dual-stage,1.691783523
dubiou,-0.413709606
dull,-0.038091854
dumb,-0.296143644
duplic,0.410569101
durabl,3.415348547
dysfunct,-1.018571664
eager,1.291019093
earli,0.985429359
earnest,1.865067537
earthli,1.064043294
east,0.900711131
easi,1.539022668
easi-to-carri,2.898234401
easi-to-us,2.85372287
eccentr,0.363897973
eclect,2.076571642
econom,-0.272990699
econom,2.551261176
ecstat,1.033163981
edgi,0.593379819
eeri,0.686730296
effect,1.527015404
effici,2.118604825
effortless,2.410133439
elabor,0.916156309
electr,1.091700825
electr,0.996928161
electron,1.355265989
eleg,2.146590841
elementari,1.557627753
emot,0.235913017
emotion-invest,-1.008656195
empti,0.276400261
endless,0.3636261
energi-save,2.383661228
engag,1.073090165
enjoy,2.480566645
enlighten,0.743511806
entir,0.990038789
enviabl,2.372165589
enviou,0.535664321
equal,0.548733864
equit,0.456636075
ergonom,2.154574154
essenti,2.103582125
european,0.981673208
evas,-0.201301273
event,1.26746821
eventu,0.444516433
everydai,1.033435139
evid,0.527591021
evil,1.465441808
exact,1.312092746
excel,8.053670937
except,0.57460547
excess,-1.230733926
excit,2.094841445
exclus,1.046653157
exempt,0.610537941
exot,0.565741138
expand,2.154574154
expans,1.705589323
explicit,-1.474507484
exploratori,1.06050583
extend,1.677844332
extens,1.838909378
exterior,2.10791577
extern,0.758210885
extra,1.433393346
extraordinari,1.050237494
extrem,-0.597440738
exuber,1.391274412
fabul,1.805707786
facial,-0.575587073
factual,1.530301137
faint,0.80547726
fair,0.019154021
fake,0.210702166
familiar,1.320885084
famou,1.211904948
fantast,1.964585871
fantast,0.865812923
fascin,1.083404358
fast-pace,2.467077236
fat,0.024196131
faulti,-1.423693694
favorit,1.400734741
fearsom,-0.023763087
featureless,-0.1506752
feder,0.184837886
feel-good,4.735410456
feminist,0.254378211
festiv,2.161268807
few,1.064190876
fiction,0.557197483
fictiti,0.194627404
fieri,0.341286276
fifti-style,1.050237494
fifti-someth,0.898234401
filmi,-0.549224576
final,1.258102506
financi,-0.872364956
fine,1.605780161
fine-dine,4.57379945
finnish,1.152335682
firm,1.436803996
first,0.72854661
first-class,5.433941787
first-person,1.072263801
fit,1.231567259
five-star,2.471701263
flashi,1.611930216
flat,0.938631258
flat-out,-1.391272216
flavor,2.047097787
flawless,1.747900128
flexibl,2.434098849
flimsi,0.155730623
flip,0.500898903
flip-top,2.161268807
floor-mount,2.635199995
floppi,0.355092076
fluffi,1.412807574
flush,0.221555731
fold-down,3.120626822
fold,1.807086513
follow-up,1.123979589
fond,1.565458924
foolish,-0.395349068
foolproof,0.657226301
forc,2.215974699
foreign,0.315462781
forgett,0.357666019
fork,0.101767795
formal,1.23019687
former,0.532142975
formid,-0.040836601
fortun,5.723087096
foul,-0.176420104
four-door,2.220162496
four-port,3.120626822
four-speed,2.433566134
fourth,0.841278516
four-wheel,1.608727784
fragil,-0.277083859
fraudul,-0.615174839
free,0.281785813
frequent,-0.034103891
fresh,1.475931054
freshli-squeez,3.239271319
friendli,2.515803169
frigid,0.55428
frilli,2.635199995
front-drive,0.545932657
front-wheel,0.898234401
fruit,1.705589323
frustrat,-0.466039985
frustrat,0.243562928
full,1.216854926
full-featur,2.618269599
full-frontal,0.991343805
full-length,-0.351441622
full-servic,3.145149141
full-time,1.954087636
function,1.392999093
funki,0.961244198
fun-love,2.758056743
funni,0.25500848
furthermost,-0.008656195
fussi,0.728309399
game,0.927524895
gaudi,0.161268807
gai,-0.338364245
geeki,0.483196902
gener,1.135727792
gener,0.279833708
gener,1.687179523
geniou,0.576306306
gentl,1.836212674
genuin,1.622780736
g-funk,0.078806646
ghastli,-0.485094239
giant,0.546414707
giddi,0.791319197
gift,1.644188778
gigant,0.357666019
glad,1.443184625
global,0.409007141
gloomi,-0.063797749
gloriou,1.460113288
golden,1.31402625
good,3.475739129
good-intent,4.3132719
gorgeou,0.464241174
gothic,0.493844146
grand,1.692915493
grandios,0.187741018
graphic,1.523434033
grate,1.935709106
gratuit,-0.239269123
grave,-0.347241634
grai,0.848117468
greasi,0.457661809
great,1.082584076
greedi,-0.225148015
green,1.33922969
greenish,1.3132719
grei,1.186842422
grill,3.160155186
grimi,-0.397221483
grisli,-0.6867281
gritti,0.728309399
gross,-1.243892148
ground-up,1.345693378
gruff,1.1392425
guilti,-0.823709003
half-bad,-5.254760205
half-done,0.832646059
half-nake,-0.271690601
hand-polish,5.705589323
handsom,1.637919496
hand-written,1.3132719
handi,1.320727705
haphazard,-0.423693694
hap-hazard,-0.008656195
happi,1.445199217
hard,1.050237494
hard-anod,5.013711618
hard-anod,1.898234401
hard-bound,3.695741537
hard-core,-1.194129617
hard-hit,0.468550126
hard-to-reach,1.046235564
hardi,1.243730967
harsh,-0.105358864
haunt,0.671725871
headach-induc,-0.838731193
head-bob,0.945540116
healthi,1.730607783
heartfelt,1.686730296
heart-to-heart,1.400734741
heavili-weight,0.276746024
heavi,0.817314405
heavi-duti,3.383661228
hefti,-0.135318159
help,1.925697985
hesit,0.125644897
hideou,-0.631232987
high,0.992720122
high-ceiling,1.976236913
high-dollar,0.746231307
high-end,2.10582982
high-perform,3.403090162
high-profil,0.898234401
high-qualiti,2.513796035
high-sound,0.383661228
high-speed,1.869510112
high-up,1.101767795
hilari,0.373813442
hip-hop,0.353072908
histor,1.072144347
hit-make,-0.838731193
ho-hum,0.798698727
holi,1.050237494
home-cook,4.548488362
homeless,-1.6867281
home-made,1.030872169
honest,1.393852298
honor,1.781140356
hook,0.782176271
hope,1.468090009
hop-up,0.620700425
horrend,-0.781885333
horribl,-0.689106823
horrif,-0.730120695
horror,-0.133335678
hostil,-0.808934032
hot,-0.019203004
hourli,-0.553461569
huge,0.554835429
humanist,1.276746024
humbl,0.233272578
humong,0.412807574
humor,1.05503848
hungri,-0.018516715
hush,0.161268807
hydraul,1.787203088
hypnot,0.941303123
ideal,1.93320323
ident,0.256688372
idiot,-0.561197218
idl,0.379361091
ignor,-1.375267004
ill,-0.031352242
ill-advis,-1.314759323
illeg,-0.877322438
ill-prepar,-1.345691182
imagin,2.010127281
imagin,0.3132719
immacul,1.840518903
immedi,0.803498325
immens,0.530083289
immin,0.190787894
impati,-0.026214566
impecc,2.987871613
impenetr,0.3132719
imperfect,-0.140986909
import,1.495636599
imposs,-0.139403257
imprecis,-0.464335679
impress,2.106743523
inaccur,0.09928192
inadequ,-1.914951742
inan,-0.502303529
inappropri,-1.166875696
inaud,0.832646059
in-between,0.437662762
incap,-0.510405327
incom,-0.961284376
incompat,-0.745621789
incompet,-1.121943481
inconveni,-0.654306622
incorrect,0.752833068
incred,1.222979343
independ,0.695761806
indiffer,-0.536765594
indigen,-0.596530291
individu,1.049071303
indoor,1.298180425
indulg,0.06050583
industri,1.117947722
ineffici,-1.518783463
inept,-1.045182071
inescap,-0.471222064
inevit,-0.256488194
inexcus,-1.549224576
inexhaust,5.467077236
inexpens,2.33787787
inexplic,-0.325846371
infam,-0.010730523
infecti,0.213943973
inflex,-0.940484692
inher,-0.68258837
in-hous,1.831120205
initi,0.69321393
inner,0.35206715
innoc,-1.043712931
innocu,-0.019303439
innov,2.364802201
innumer,0.412807574
inop,-0.172154927
inopportun,-1.719149578
inquir,0.739536655
in-room,2.445722196
insan,-0.292871145
insignific,-0.608725588
instinct,0.552737835
instruct,2.368956033
instrument,1.425481404
insult,-0.951824972
intellig,1.126858776
intens,0.700142381
intens,0.791092233
interest,1.463588617
interior,1.902764059
intermitt,-0.163166144
intern,0.751276961
intern,1.129398365
intox,-0.060542936
intrigu,1.266477689
intrins,1.073137896
introspect,1.120626822
intuit,1.496871838
in-tune,2.092881832
invent,1.545932657
investig,1.437260617
invit,1.687667415
in-your-face,0.008417319
iron,-0.015350847
irregular,-0.158033819
irrelev,-0.33058429
irrit,-0.058696877
isol,0.28156304
jade,0.106821023
jam-pack,2.41760856
japanes-made,1.3132719
jaw-drop,1.251871355
jazzi,1.865812923
jealou,0.072063857
joint,1.052455319
jubil,0.691783523
jumperless,3.483196902
junior,1.725288505
juvenil,0.393125208
keen,1.617214249
keyless,1.95712809
king-size,2.535664321
king-size,2.95712809
knob-like,0.3132719
knowledg,2.784366436
labori,0.372165589
ladylik,1.078806646
laid-back,2.444516433
lake-view,3.750677212
lame,-0.255678283
larg,1.082044041
last,0.680720628
last-minut,0.684527707
late,0.513495502
late-night,0.887263283
latent,0.258130346
later,-0.601739158
laugh-out-loud,0.711821277
lavish,0.853840281
lazi,0.105121401
lean,0.647631144
leather-wrap,3.805124996
legal,0.348630552
legendari,1.046485359
legibl,1.947987436
legitim,0.152335682
leisur,2.898234401
lengthi,0.86823966
less-expens,1.926803553
less-formal,2.120626822
less-than-desir,-0.6867281
less-than-reliabl,0.050237494
lethal,-0.42620055
lifeless,-0.296781582
lighter-color,1.576306306
lightn-fast,2.483196902
likeabl,1.379361091
like,-0.291639888
lint-free,3.715370344
littl,0.617555918
live,2.853623514
liveri,1.772703519
live,0.589370904
local,1.392013717
lock,0.351073933
lo-fi,0.54829193
lofti,1.04366484
logic,0.838855854
lone,0.335639713
lone,0.186085127
long,0.843711417
long-distanc,1.286160054
longish,1.400734741
long-run,0.898234401
long-stand,0.95712809
long-term,0.554829284
look-alik,0.26080448
loopi,0.791319197
loos,0.332263333
lopsid,-0.329176095
loud,0.426280862
lousi,0.187741018
lovabl,1.175768376
love-hate,-0.817972633
love,1.932623126
love,1.114277086
low,0.253724869
low-budget,0.493844146
low-end,1.46301902
lower-price,1.3132719
low-fly,0.276746024
low-grade,-0.494083022
low-kei,2.239271319
lowli,-0.793643304
low-profil,2.340752636
low-rent,0.472470495
low-speed,1.132699654
luciou,-0.616338772
lucki,1.441799162
lumbar,0.491609141
lunar,0.953729513
lusciou,0.469391102
lush,2.271043665
luxuri,3.175392626
lyric,1.182027367
mad,-0.592887503
magic,0.958176941
magnet,0.799252651
magnific,1.615162242
main,0.696145072
major,0.69730757
male,0.308974776
manag,1.489594673
man,1.161268807
margin,-0.239928038
marvel,2.114726221
massiv,0.296120317
master,0.723555869
materialist,0.050237494
matern,-0.396050939
matur,-0.723811892
maximum,1.153217323
meaning,1.263883873
meaningless,-0.028834077
mean-spirit,-1.406620181
meati,2.103348831
mechan,1.575232473
medic,0.757289708
mediocr,0.117592762
medium-grai,1.514905761
medium-high,0.976236913
medium-low,0.781420736
melod,2.038467717
memor,1.969828485
mental,0.463326195
mere,0.303112034
messi,-0.507854142
metal,-0.087438818
metaphor,0.8493248
meticul,2.05079227
mid,1.270036624
middl-class,-1.697144716
middl-of-the-pack,1.035737925
mid-eastern,-0.616338772
mid-evil,-1.008656195
mid-rang,3.303218235
mid-size,3.26746821
mid-size,2.898234401
midweek,1.68250571
mighti,0.813868195
mild,0.88800973
militari,0.796655505
milleni,0.383661228
minim,2.346816811
minimum,1.199950691
minor,1.624358435
miracul,0.71380983
mirror-like,3.561199414
miscellan,0.41698325
miser,-2.375494606
misguid,-1.655701204
mish,0.635199995
mi-match,-0.201301273
misogynist,-0.904319535
mobil,0.989228933
model,1.223074091
moder,1.047747942
moder-price,4.805124996
modern,1.216862849
modern-dai,0.618830923
modern-type,3.400734741
modest,1.081541614
modular,1.885850676
moldi,-0.757117428
momentari,0.009879757
monetari,-0.019303439
monolith,0.753844491
moodi,-1.683518543
moral,0.303439602
morbid,-0.216098275
most-us,1.772703519
motor-driven,2.239271319
mouth-water,2.3132719
movabl,1.072263801
much-admir,2.057432996
much-us,1.006294147
multi-color,2.635199995
multipl,0.991343805
multi-syllabl,1.3132719
mundan,0.626932379
mural-size,2.372165589
murder,-0.557445083
music,1.72056877
must-have,0.903016291
mute,-0.276852306
myriad,0.629047768
mysteri,0.440651207
mythic,0.950701821
nake,-0.609804945
nameless,-0.021147139
narrow,0.692102386
nasal,-1.118738678
nasti,-5.361963888
nation,1.134437517
nativ,1.065814918
natur,1.133500484
naughti,-1.816419177
nauseou,-0.779837504
navig,1.529589807
nearbi,1.767756189
near-classic,0.090879479
near-perfect,2.094631614
near-silenc,0.3132719
neat,2.211392286
necessari,1.734664158
needless,0.423578162
neg,-2.807618326
net,0.448131024
neutral,0.149678717
new,1.092626002
new-ag,1.013711618
newfound,0.791319197
new-style,0.5441259
next,1.104797863
nice,5.167671604
nice-look,5.486835479
nice-finish,2.545932657
nobl,1.176121935
noisi,0.60562688
non-agricultur,-4.593618696
non-corros,3.705589323
non-descript,0.663769147
non-exist,-1.536702656
non-function,-0.271690601
non-function,-1.33058429
non-linear,0.836833856
non-natur,0.450775424
non-proprietari,1.450775424
nonsens,-0.6867281
non-skid,3.3132719
non-slip,5.094631614
non-smoke,2.762579301
non-stick,3.171252895
normal,0.987380001
northern,1.062893676
notabl,1.0734698
notchi,0.836833856
noteworthi,0.898234401
notic,0.681994206
notori,-1.235813564
nude,-0.557065703
numb,-0.440088132
numer,-0.056911363
numer,0.939414013
obligatori,0.54676203
obscen,-1.013892843
observ,1.136394138
obtain,1.797471424
obviou,-0.11866613
occasion,0.784127915
odd,0.457007378
off-center,0.805124996
offend,-0.48161367
offens,0.071611145
offici,0.683232691
off-point,2.756506291
off-road,1.788051483
off-site,1.26080448
off-the-line,1.245253477
often-us,0.534972547
ok,0.054478936
okai,1.167751056
old,0.779955759
old-fashion,3.647358923
old-school,1.031236532
olfactori,0.341016891
oliv,1.921226043
omnivor,0.843786617
on-leg,0.161268807
on-of-a-kind,3.483196902
on-on-on,1.618617111
on-go,1.367719684
on-line,0.432570828
on-off,1.094631614
on-point,1.213736227
on-site,2.344034154
open,1.05521413
oper,1.337857538
opposit,0.142698059
optic,1.205083468
optimist,2.138774169
optimum,1.980335481
option,1.53978043
orchestr,2.082658972
ordinari,0.609664903
organ,1.760299514
orient,0.288325543
origin,0.958225801
ornat,1.033363676
oscar-worthi,2.029478934
outdat,-0.668349571
outdoor,1.367361509
outgo,1.622956399
out-of-the-box,1.578616467
outright,-0.6867281
out-right,0.005149605
outspoken,0.279324568
outstand,2.387043867
outward,0.798698727
oval,2.642773215
oven-proof,3.483196902
oven-safe,7.635199995
overal,1.244225158
over-done,0.983123298
over-easi,1.758056743
overhead,1.118801781
over-plai,0.827845073
over-power,0.050237494
over-price,0.197794683
overs,2.146161914
over-the-top,0.585892355
overweight,-0.538084019
overwhelm,0.332637225
ow,-0.780943442
pain,-0.466987205
palat,1.090879479
pale,0.298321559
panoram,3.013711618
paperback,3.887922026
paper-thin,0.3132719
parallel,1.089231626
partial,0.562239194
particular,0.705735797
passion,1.194627404
pathet,-0.582892289
patient,0.648433574
pattern,1.581760736
peac,1.760730877
pearli,0.94332229
pedestrian,0.747168427
pepper,1.812077757
perceiv,0.700295023
perfect,1.235678257
perfor,1.669965413
perform-orient,2.3132719
perman,0.657124864
persist,-0.146994853
person,0.416371308
persuas,1.139568386
pervers,-2.048283269
phenomen,1.55428
philosoph,0.890152054
physic,0.426455084
picki,0.792881401
pinch,-0.542338191
plain,-0.151844253
plastic,1.421895446
plastic-like,1.8493248
plausibl,0.280105036
play,0.87000072
pleasant,2.142673843
pleas,2.825302878
plenti,2.301590095
poetic,0.953525853
poignant,0.938344614
pointless,0.0116162
pointi,0.086996044
polar,0.652073814
polit,0.046968611
poor,-4.281371679
popular,1.434222847
posit,2.215497556
possibl,0.614164796
post-oscar,0.898234401
potent,0.643661574
potenti,0.456207705
power,0.685930797
power-mad,-1.058696877
practic,-6.908898414
preachi,0.8467041
pre-arrang,1.590112105
preciou,1.159648711
precis,1.807468937
predict,0.460829088
predomin,-0.098625892
preemptiv,0.362181501
pre-exist,0.345693378
prefer,0.915616479
pregnant,-0.353814964
pre-holidai,3.013711618
pre-instal,1.827845073
pre-measur,4.013711618
pre-own,1.460113288
pre-packag,1.447921427
preschool,1.240022918
present,0.835616076
pre-teen,-0.709689248
pretenti,0.350108668
preval,1.275469867
previou,5.601314001
pricei,-4.987093233
prim,-0.850226832
primari,6.616443788
prime,-0.168640443
privat,2.140579648
problemat,-0.245538313
problem-free,1.819624566
profan,0.465274994
profession,2.304346144
profession-look,3.509669113
profici,2.390514899
prohibit,0.050237494
prolif,1.602778517
prolong,-1.798236415
promin,0.743511806
promis,1.284125554
promot,1.975310624
prompt,1.51454103
prone,0.163578967
proper,1.538791235
proprietari,0.924418333
prospect,0.265505481
protect,1.591357822
proud,1.447006702
pro-west,1.050237494
punk,0.010573277
pure,1.008237205
purpl,0.585797755
push-down,0.670823905
puzzl,0.128847329
quaint,#num!
queen-size,3.509669113
question,-0.302215468
quick,1.134879112
quiet,1.782836853
quintessenti,0.827845073
racial,-0.603738735
raci,1.163131551
radic,0.130998506
rain-soak,0.175768376
raini,0.925979391
rakish,1.239271319
rampant,3.037298439
random,0.408285015
rap-rock,0.563250153
rare,1.365388291
raw,0.102955796
readabl,1.98883695
readi,1.256964195
real,0.557180872
realist,1.704214673
real-life,1.240657526
real-world,0.823466632
rear,1.262337631
reason,2.145183926
recent,0.723594705
recept,1.29251334
reclin,1.827845073
recogniz,0.859240269
recommend,2.022223118
recover,-0.034651403
rectangular,1.470813177
red,0.869896575
red-blood,0.944627306
redeem,0.07540807
red-nose,0.635199995
redund,0.59224785
refil,2.55428
refin,1.680548982
refresh,2.171252895
regal,0.213736227
regular,1.508497775
rel,-0.028452793
relentless,0.050237494
relev,1.447672677
reliabl,1.905599803
religi,0.471701263
reluct,0.026967715
remark,1.405868893
reminisc,0.972781354
remot,1.178165876
remov,1.916381747
rental,1.556282938
repetiti,0.220162496
repetit,-1.632861228
replet,0.522725266
repuls,-0.731122219
residenti,0.833843814
respect,1.191593343
respect,0.523022882
respect,1.715519159
respiratori,0.045791589
respons,0.695856211
retail,1.643288815
retent,1.149773168
reveal,0.847929319
rever,1.753844491
revolutionari,0.328431707
reward,1.96016215
rhythmic,2.021091149
rich,-1.652545476
ridicul,-0.33169791
right,-0.251932748
right-hand,0.358804517
ring,1.391274412
rival,0.656416481
rock-rap,0.657226301
rocki,0.273933752
romant,1.605856033
roomi,3.340752636
rough,0.631508662
round,1.625350288
rowdi,0.577484497
rubber-like,3.576306306
rubberi,1.952390171
rude,-0.69654239
rug,2.913184742
run-down,0.168881991
rural,-1.308982035
russet,2.818064052
rust,0.374672445
rustic,2.301956587
rusti,0.728309399
sad,-0.447984596
safe,1.361634922
saleabl,1.827845073
salt-base,0.898234401
same,0.539273336
sand-cover,0.635199995
sand-like,0.090879479
sandi,1.411675604
sappi,0.832646059
satan,-1.968763468
satisfactori,1.102489395
satisfi,1.898234401
savag,-0.738958059
scari,0.325558944
scenic,2.732402154
scientif,1.006175631
sci-fi,0.615391514
scrumptiou,3.563646734
seamless,2.511211278
season,1.215575226
second,0.053170827
secret,0.809407825
secret,-0.101765599
secur,1.26653857
sedat,1.07448504
seedi,-0.163166144
see-through,0.535664321
select,0.22968527
self-describ,-0.073751223
self-indulg,-0.201301273
semi-regular,1.161268807
sensat,0.94403809
senseless,0.626211212
sensit,-0.176500397
sentiment,0.628773726
separ,1.239271319
sequenti,1.163131551
serial,0.836716607
seriou,-0.031229797
seventh,0.965348597
sever,1.272601798
sever,-0.675046295
sexual,-0.117954837
sexi,-0.144260391
shallow,0.82106654
shame,-1.28152161
shameless,0.190167755
sharp,1.50454668
sheer,0.94621443
shini,1.850616381
shoddi,-1.76919026
short,0.69472934
shrill,-0.329176095
shy,0.578413969
sick,-0.93239156
signific,0.156143774
silent,0.43204169
silki,1.454134436
silli,0.004975671
silver,1.533736873
similar,0.83750988
simpl,0.963037294
singl,0.591577615
sixth,1.143346899
sizabl,0.55428
sizzl,0.005149605
skeleton,0.531577364
skeptic,0.356084984
sketchi,0.352800264
skill,1.639316103
sky-high,-0.146159719
slack,0.272914162
slack-jaw,0.468550126
slavish,0.428749117
sleek,2.75952813
sleepless,-0.101765599
slender,1.957940647
slick,0.930655878
slight,1.327439232
slightli-skew,1.576306306
slim,1.265337423
slipperi,0.034117829
sloppi,-0.886867714
slot-type,1.535664321
slow,0.691028383
slow-cook,2.3132719
slowli-dissolv,0.3132719
slow-pace,-2.519618114
sluggish,-0.522427648
sly,0.576306306
small,1.039306035
smallish,2.036162309
small-town,1.11763678
smart,1.44625444
smoke-color,4.805124996
smooth,2.495269734
smoother,2.011002331
snazzi,1.836833856
soapi,1.165173261
so-call,-0.27079812
social,0.335193614
soft,1.734610348
softi,0.220162496
solar,0.481849218
sole,1.305911195
solid,2.314292314
