on_the_go,0.125
sporti,0.125
incti,-0.125
deskbound,0.125
dormnt,-0.125
undercti,-0.625
torpid,0.125
sedentri,0.125
ctite,0.0
off,-0.625
retir,0.0
brisk,0.125
bustl,0.5
busi,-0.875
go,0.25
open,0.0
springi,-0.25
drk,0.0
ded,0.25
sluggish,-0.5
strikebound,0.0
progressi,-0.25
ded-end,0.0
flt,0.0
indol,0.0
ltent,-0.125
quiescent,-0.625
ctiistic,0.0
hnd-on,0.0
procti,0.0
pssie,0.125
hnd-off,-0.625
unresist,-0.75
erupti,-0.375
extinct,0.0
lie,0.5
dynmic,0.0
sttie,0.0
countercti,-0.5
surfc-ctie,0.0
quiet,-0.5
exist,0.0
effecti,0.5
potentil,-0.25
cute,-0.5
subcut,0.0
chronic,-0.375
degenerti,-0.375
irul,0.5
highli_infecti,-0.25
dedli,-0.125
dptie,0.25
reconcil,0.0
dpttionl,0.0
djusti,0.5
mldptie,0.125
nondpti,0.0
mldjusti,0.125
ddict,0.0
lcohol,0.0
strung-out,0.0
unddict,-0.125
clen,0.5
hbit-form,-0.625
nonddicti,-0.25
dditi,-0.375
cumulti,0.0
ddibl,0.5
extr,0.0
complet,0.125
incrementl,0.0
interclri,0.0
summti,0.0
supplementri,0.0
subtrcti,0.25
bltie,0.625
reducti,-0.625
ddress,0.0
self-ddress,0.0
unddress,-0.125
equl,0.0
up_to,0.125
compet,0.25
unequl,-0.625
wnting,-0.625
unequl_to,-0.25
understf,-0.75
dhesi,-0.25
dherent,0.0
gglutinti,0.0
bondbl,0.25
tenciou,0.0
cohesi,-0.5
iscou,0.0
icki,0.0
gum-like,0.0
gummi,-0.25
trry,0.0
self-sele,-0.5
stick-on,-0.5
sticki,0.0
nondhesi,-0.75
noniscid,-0.625
nonresini,-0.5
ungum,-0.75
procedurl,0.0
substnti,0.125
doptbl,0.75
undoptbl,0.0
decort,0.375
spngly,-0.375
bedub,-0.5
spectcl,-0.25
rise,0.375
buttoni,-0.125
crbuncl,0.0
cloisonn,0.0
tinselli,0.0
plume,0.0
tuft,0.0
crest,0.0
crocket,0.0
plumi,-0.125
ruffl,0.0
fring,0.0
gilt-edg,0.125
inflm,-0.75
inlid,-0.125
inwrought,0.0
tessellt,0.0
mount,0.0
winscot,-0.125
stud,0.0
tpestri,-0.125
tssell,-0.125
trick-out,-0.125
undecort,-0.375
unorn,-0.125
untuft,0.0
cholinerg,0.0
nticholinerg,0.0
droit,0.25
net,0.625
ingeni,0.625
coordint,-0.125
dextrou,0.0
hndy,0.25
nimbl-finger,0.0
quick-wit,0.5
mldroit,-0.125
left-hnded,-0.625
tctless,0.375
uncoordint,-0.25
unmechnicl,-0.25
dntgeou,0.625
good,0.625
positi,0.75
preferentil,-0.125
disdntgeou,0.5
negti,-0.875
dentur,0.0
entur,-0.125
sport,0.125
swshbuckl,0.125
undentur,-0.125
sfe,0.0
disbl,0.625
better,0.375
well,0.625
undisbl,-0.5
well-dise,0.5
consid,0.75
undis,-0.125
erophil,0.0
erobiot,0.0
oxidti,0.0
nerobiot,-0.375
erob,0.5
nerob,-0.25
estheticl,0.625
rtistic,0.625
enhnci,0.0
pinterli,0.25
sensuou,0.25
unesthet,0.0
unrtist,-0.375
ffect,0.0
impress,0.0
struck,-0.375
stge-struck,0.125
subject,-0.625
tken,-0.375
wonder-struck,-0.5
unffect,-0.5
immun,0.0
superior,0.125
unimpress,-0.625
untouch,-0.375
unnturl,-0.5
strine,0.0
stilt,-0.25
elocutionri,-0.25
mnnere,-0.375
plummi,0.125
nturl,0.25
unmnner,-0.375
unselfconsci,0.0
unstilt,0.0
ffirmtori,0.5
ssentient,0.25
dissid,-0.625
ccepti,0.125
ccept,0.125
rejecti,-0.375
dismissi,-0.75
repuditi,0.0
flot,0.0
drift,0.0
flote,0.0
wterborn,0.0
ground,0.0
frid,-0.5
crophob,-0.75
fere,-0.125
shock,0.0
gorphob,-0.75
lrmed,-0.625
lgophob,-0.875
pprehensi,-0.5
hngdog,-0.125
clustrophob,-0.75
fer,-0.625
scred,-0.125
horror-struck,-0.25
hunt,0.0
hydrophob,-0.75
mysophob,-0.75
terrifi,-0.625
numb,-0.5
shitless,-0.375
terror-struck,-0.5
triskidekphob,-0.625
unner,0.625
white-lip,0.125
xenophob,-0.75
unfrid,0.125
unpprehensi,-0.625
unshrink,-0.125
unfrighten,0.375
ggressi,0.5
combti,0.5
militnt,0.375
high-pressur,0.0
hostil,0.0
in-your-fce,0.25
obstreper,-0.125
ultur,0.0
rough,0.25
scrppy,0.25
trucul,-0.25
unggressi,-0.625
low-pressur,-0.25
git,-0.5
work_up,0.0
oerwrought,-0.125
shken,-0.5
hectic,0.0
phrenet,-0.25
hystericl,-0.5
psychedel,-0.5
wild-ei,0.0
ungit,-0.5
turbul,0.0
churn,0.0
jolt,0.125
seeth,0.375
nonturbul,-0.25
unstir,0.25
greebl,0.5
disgreebl,-0.75
ex,-0.125
hrsh,-0.334
try,0.0
unsweet,-0.625
ir-to-surfc,0.0
ir-to-ir,0.0
surfc-to-ir,0.0
wtchful,0.5
wkeful,0.375
fly,0.0
wide-wke,0.5
sleepless,-0.25
unwtch,-0.25
lgorithm,0.0
recursi,0.0
heurist,0.0
tril-nd-error,0.0
lienbl,0.0
ppropribl,0.0
trnsferrbl,0.125
unlienbl,-0.25
iniolbl,-0.5
non-negot,0.5
untrnsferbl,-0.375
lieborn,0.25
ibl,0.5
itl,0.0
gone,-0.5
ssssint,-0.375
exsnguin,-0.5
brin_ded,0.0
pulseless,-0.75
cold,-0.375
d.o..,0.0
dethli,-0.375
defunct,0.0
doom,0.0
execut,0.0
fllen,-0.25
lte,0.125
lifeless,-0.5
murder,0.5
nonibl,-0.625
slin,0.0
stillborn,-0.25
stone-ded,-0.375
pocrin,0.0
eccrin,0.25
rtesin,0.0
subrtesin,-0.125
in_ply,0.0
out,-0.125
out_of_ply,0.0
lphbeticl,0.0
becedrin,0.0
lphbetiz,0.0
nlphbetic,-0.125
ltricil,0.0
precocil,0.25
selfless,0.875
self-centr,0.375
self-inol,0.5
mbiguou,0.125
doubl-brrell,0.5
doubl-edg,0.0
orculr,0.125
multil,0.375
polysem,0.0
uncertin,0.0
unmbigu,0.375
monosem,0.125
mbitiou,0.375
pushi,0.625
wish,0.0
drien,0.375
would-be,0.25
oermbiti,0.125
unmbiti,0.5
shiftless,-0.25
metrop,-0.25
emmetrop,0.0
mple,0.0
gener,0.125
wide-cut,0.0
stingi,-0.625
spre,-0.5
exigu,-0.5
hnd-to-mouth,-0.5
hrdscrbble,-0.375
pltry,0.0
nbolic,0.5
energi-store,0.0
ktbolic,-0.75
energi-reles,0.0
nclinl,0.0
ctclinl,0.0
stigmtic,-0.25
nticlinl,0.0
synclinl,0.0
ndromou,0.0
ctdromou,0.0
didrom,0.0
nbtic,0.0
ktbtic,0.0
nl_retenti,0.0
orl,0.0
liner,0.0
digitl,0.0
nlyticl,0.125
syntheticl,0.0
uninflect,0.125
isolt,0.0
synthet,0.0
polysynthet,0.0
inflectionl,0.0
deritionl,-0.25
pocrpou,0.0
syncrpou,0.0
ngry,0.0
prook,0.0
mddene,0.0
blck,-0.375
irscibl,-0.5
hot_under_the_collr,0.0
sore,0.375
umbrgeou,-0.75
ir,0.0
liid,0.125
smoulder,-0.375
wroth,-0.25
unngri,-0.125
resent,-0.375
bitter,0.25
rncorou,0.125
unres,-0.5
unbitt,-0.75
sentient,-0.25
senst,-0.125
insenti,-0.375
unfeel,-0.25
nimt,0.375
nonli,-0.75
nonconsci,0.0
spirit,0.375
rei,0.375
unnimt,-0.125
wn,-0.25
enlien,0.5
perk_up,0.875
unenlien,-0.625
innimt,0.0
nonym,-0.5
unnm,0.0
onym,0.0
binominl,0.0
pseudonym,0.0
ntemortem,0.0
postmortem,-0.125
nteced,0.0
prior,0.0
preenient,0.25
preexist,0.0
subsequ,0.0
sequent,0.0
ulterior,0.0
ntrors,0.0
retrors,0.0
decur,-0.125
qutic,0.0
mrine,0.0
subqut,0.0
underwt,0.0
terrestril,0.0
onshor,0.0
oerlnd,0.0
mphibiou,0.0
semiqut,0.0
preced,0.0
boe,-0.125
boe-nmed,-0.125
forego,0.0
preftori,0.0
premedicl,0.0
propedeut,0.0
preiou,0.0
succeed,0.0
consecuti,-0.375
ensu,0.0
underment,0.0
next,0.0
in_line,0.0
unpreced,0.0
unexmpl,-0.625
nonprehensil,-0.125
prentl,-0.125
perintl,0.0
postprtum,-0.125
preprndil,0.0
postprndil,0.0
prewr,0.0
postwr,0.0
retrogrd,-0.125
nterogrd,-0.125
ntemeridin,0.0
nte_meridiem,0.0
postmeridin,0.0
post_meridiem,0.0
nterior,0.0
frontl,0.0
prefrontl,0.0
posterior,0.0
hinder,0.0
cudl,0.0
retrl,0.0
dorsoentrl,0.0
ppelbl,0.5
unppelbl,-0.5
ppendg,0.0
unppendg,-0.625
ppetiz,0.25
souri,0.375
unppet,-0.75
pprochbl,0.0
unpprochbl,-0.375
stndoffish,-0.5
pproprit,0.0
befit,0.0
grde-pproprit,0.0
pt,0.5
right,0.375
inpproprit,-0.625
unbefit,-0.625
due,0.0
cllble,0.0
collect,0.0
pybl,0.0
oerdu,-0.25
receibl,0.0
out-of-pocket,0.0
repybl,0.0
undu,-0.125
propo,0.375
pertin,0.0
mlpropo,-0.5
out_of_plce,-0.75
_priori,0.25
_posteriori,0.125
pterl,-0.5
portico,0.375
pseudoprostyl,0.375
peripterl,0.0
monopterl,0.0
pseudoperipterl,0.0
rbitrbl,0.0
nonrbitrbl,-0.625
column,0.125
mphistylr,0.0
columnr,0.125
columnlik,0.0
colonnd,0.125
pillr,0.125
uncolumn,-0.5
stylr,-0.25
unpillr,-0.125
tree-li,0.0
nonrborel,-0.625
sndy,-0.125
clyei,-0.125
rmed,0.125
wepon,0.0
light-rmed,0.0
militr,0.0
unrm,0.0
brehnd,0.125
defenseless,-0.125
weponless,0.0
rmour,0.0
steel-plted,-0.375
boni-plted,-0.5
bulletproof,0.125
lightli_rmour,0.0
mil-cheek,0.0
mile,-0.125
scled,0.0
unrmour,0.0
thorni,-0.375
bristlelik,0.0
brushlik,-0.125
thistlelik,0.0
tlone,-0.25
thornless,-0.25
rmlike,-0.125
brchite,0.0
long-rmed,0.0
on-rmed,0.0
rmless,0.0
bone-coer,-0.125
scly,0.0
siler-scled,0.0
scleless,-0.625
rtful,0.625
wili,0.5
preciou,0.625
scheme,0.0
deep,0.625
elusi,0.625
mnipulti,0.25
pwky,-0.125
rtless,-0.375
creless,-0.125
rticult,-0.625
smooth-spoken,0.25
speech-endow,0.5
well-spoken,0.0
unrticult,-0.5
phsic,-0.75
oiceless,-0.75
silent,0.0
dumb,0.0
tongu-ti,-0.375
wordless,-0.25
speechless,-0.625
speke,0.5
tongu,0.0
wlk-on,-0.5
joint,0.0
unjoint,-0.5
shmed,-0.75
mortifi,-0.625
shmefc,0.25
sheepish,0.25
unshm,0.0
insol,0.625
unblush,-0.5
unembrrss,-0.375
self-sserti,0.375
cocki,0.25
forc,0.0
unsserti,0.625
nonsserti,-0.125
self-effc,-0.125
ssocitori,-0.625
ssocibl,0.625
nonssociti,-0.125
commit,0.0
betroth,0.25
intend,0.0
inol,0.0
uncommit,-0.75
unpromis,-0.375
ffix,0.0
ppendnt,0.0
bsifix,0.0
psted,0.0
unffix,-0.25
stlkless,-0.125
stlked,-0.125
sessil,-0.625
gile,0.0
unttch,-0.125
ttched,0.0
detch,0.0
seprt,-0.5
semidetch,0.0
stuck,0.0
crgfst,0.0
unstuck,0.25
ttchble,0.5
clip-on,0.125
tie-on,0.0
detchbl,0.25
clstic,0.625
wry,0.625
upon_on's_gurd,0.375
shy,0.25
unwri,-0.5
gullibl,0.375
ungurd,-0.25
ttenti,0.25
wrpped,0.125
heed,0.5
obsernt,0.5
oersolicit,-0.5
solicit,0.0
inttenti,-0.125
sctty,0.25
distrit,-0.25
woolgther,-0.125
ywning,-0.125
obliiou,0.375
ttrctie,0.875
fscint,0.5
mgnetic,0.5
dinki,0.5
piqunt,0.875
win,0.125
showi,-0.375
spellbind,0.0
irresist,0.5
personbl,0.625
photogen,0.5
prepossess,-0.125
winsom,0.625
unttrcti,0.25
plin,0.125
subfusc,-0.125
unpresentbl,-0.125
repulsi,0.5
ppele,0.25
ctchy,0.25
unppel,-0.5
off-put,-0.25
ttributbl,0.625
referbl,-0.25
credit,0.625
trcebl,0.0
unttributbl,-0.125
prenominl,0.0
ttributi_geniti,0.0
predicti,0.0
pregnnt,0.0
with_child,0.0
nonpregnnt,-0.125
herbl,0.0
clunki,0.0
sonic,0.0
sound,0.625
unherbl,-0.375
infrson,0.375
unsound,0.0
ultrson,0.375
unherd,0.25
trnsonic,0.0
subson,0.0
superson,0.0
uspici,0.625
promis,0.0
rosi,0.75
unfortunt,-0.778
propiti,0.5
prosper,0.75
grciou,0.375
unpropiti,-0.625
omin,-0.5
thunder,0.0
uthor,0.0
licens,0.0
snction,0.0
glorifi,-0.125
sceptr,0.0
unuthor,-0.875
self-ppoint,0.0
unlicens,-0.25
constitutionl,0.0
unconstitutionl,-0.75
utochthon,0.0
llochthon,0.0
homoeci,0.0
heteroeci,0.0
utogen,0.0
self-produc,0.0
self-induc,-0.625
heterogen,0.0
utomt,0.0
semiutomt,0.375
mchine-drien,0.0
self-regult,0.0
self-lock,0.0
self-wind,0.0
smrt,0.5
mnul,-0.25
non-utomt,0.0
ilbl,0.375
cquirbl,0.625
ddressbl,0.625
forthcom,0.125
procurbl,0.625
in_stock,0.0
lendbl,0.25
isibl,0.375
on_hnd,0.375
on_tp,0.0
purchsbl,0.0
redi,0.0
unilbl,-0.125
untouchbl,-0.625
out_of_stock,-0.625
wke,-0.375
up,0.0
wkene,0.0
wking,0.0
sleep,0.0
t_rest,0.0
drowsi,0.0
sound_sleep,-0.125
hypnoid,0.0
sleepyhed,0.0
somnol,0.375
unwken,-0.25
stringent,-0.125
styptic,-0.25
nonstring,-0.375
cogniznt,0.5
consciou,0.625
sensibl,0.625
unwr,-0.25
unmind,-0.125
unconsci,-0.75
unsuspect,-0.625
wit,0.0
unwit,-0.625
lrming,-0.5
dismi,-0.5
ugli,-0.625
terribl,-0.625
threten,-0.375
nightmrish,-0.375
shudderi,-0.75
creepi-crwly,-0.5
sick,-0.375
hiri,-0.25
petrifi,-0.125
stupefi,-0.125
unlrm,0.0
nemophil,0.0
entomophil,0.0
ressur,0.0
sooth,0.25
ssure,0.375
consol,0.0
worrisom,-0.25
bck,0.0
rermost,0.0
rerwrd,0.0
front,0.0
in_dnce,0.0
frontmost,0.0
hed-on,0.0
lede,0.0
guid,0.0
follow,0.0
pursu,0.0
bcked,0.0
hrdcoer,-0.125
high-bcked,0.125
low-bcked,-0.125
rzorbck,0.0
spini-bcked,-0.125
stiff-bcked,0.0
stright-bcked,0.0
bckless,-0.25
low-cut,0.0
bckwrd,0.0
sweptbck,0.0
retroflex,0.0
trnspose,0.0
reers,0.0
reced,0.0
self-refer,0.0
regrdnt,0.0
retrct,-0.625
reersi,0.0
forwrd,0.0
gurdnt,0.0
hedlong,0.125
blte,0.25
neri,-0.5
oerfmilir,-0.125
wise,-0.125
presumptu,-0.5
blconi,0.0
unblconi,-0.5
brrell,0.0
unbrrel,-0.75
beke,0.0
beklik,-0.25
bill,0.0
duckbil,-0.125
rostrt,0.0
short-bill,0.0
stout-bill,0.25
stright-bill,0.0
thick-bill,0.0
bekless,-0.625
bed,0.0
doubl-bed,0.125
singl-bed,0.0
twin-bed,0.0
bedless,-0.5
benef,0.75
unbenef,-0.625
strtifi,0.0
folit,0.25
lminr,0.0
superimpos,0.0
sheetlik,-0.125
unstrtifi,-0.75
ferni,-0.5
brky,-0.25
fernless,0.375
grssy,0.0
grss-coer,-0.25
grsslike,0.0
sedgelik,-0.25
sedgi,-0.25
grssless,-0.25
gusset,0.0
ungusset,-0.5
hirless,-0.5
bld-pted,-0.125
blding,-0.125
smooth-fced,0.0
depiltori,0.0
depil,-0.25
glbrescent,-0.25
glbrou,-0.25
nked-muzzl,0.0
nked-tile,0.0
nonhiri,0.0
tonsur,0.0
hirsut,-0.25
hori,-0.125
cors-hire,-0.25
comos,0.0
curli-hire,0.0
drk-hire,-0.375
seric,0.0
floccos,0.0
furlik,-0.25
furri,0.0
fuzzi,0.125
glossi-hire,0.0
hispid,0.0
woolli,-0.125
long-hire,0.0
pppose,-0.25
pilou,-0.25
rough-hire,0.0
shock-hede,0.0
short-hire,0.0
silki-hire,0.0
siler-hire,0.0
smooth-hire,-0.75
snke-hire,0.0
soft-hire,0.25
stiff-hire,0.25
thick-hire,0.375
toment,0.0
eleti-hire,0.125
wiri-cote,0.0
wiri,0.0
wooli-hire,-0.125
wny,0.0
berd,0.0
wnless,-0.25
bere,-0.5
support,0.0
nonber,0.0
beuti,0.75
beuteou,0.125
sightli,0.75
dishi,0.5
exquisit,0.375
well-four,0.625
splendifer,0.5
gorgeou,0.75
loeli,0.625
picturesqu,0.75
pretti,0.75
pretti-pretti,0.5
pulchritudin,0.375
rish,0.75
scenic,0.25
stun,0.0
disfigur,-0.875
eil-look,0.0
fugli,-0.75
monstrou,-0.25
ill-four,0.0
scroful,-0.5
unpicturesqu,-0.25
unsightli,-0.625
belli,-0.375
gret_belli,0.0
flt-belli,-0.125
bnded,0.0
unbnd,-0.75
belt,0.0
belt-fed,0.0
beltlik,0.125
unbelt,0.0
benefic,0.0
mlefic,-0.75
bneful,-0.625
mlign,0.125
mliciou,-0.375
indicti,-0.25
leer,-0.25
mleolent,-0.875
bedi-ei,-0.375
ctty,-0.625
iciou,-0.75
enom,-0.625
ixenish,-0.875
unmlici,-0.556
benignnt,0.875
kindli,0.5
cncerou,-0.5
best,0.75
prizewin,0.0
top-quliti,0.75
world-clss,0.625
sundi-go-to-meet,0.0
optimum,0.5
primo,0.625
record-breke,0.375
second-best,0.25
superfin,0.25
unsurpss,-0.375
unsurpssbl,1.0
worst,-0.5
bottom,-0.25
lowest,-0.125
pessimum,-0.375
mend,0.0
finer,0.75
impro,0.25
wors,-0.75
worsen,-0.25
helthier,0.5
meliorti,-0.125
mendtori,0.0
correcti,0.625
remedil,-0.25
bicmerl,0.0
unicmerl,0.0
bidirectionl,0.0
bifcil,0.0
duplex,0.0
two-wy,0.0
unidirectionl,0.0
on-wy,0.0
simplex,0.0
unifcil,0.0
fced,0.0
bby-fced,0.125
bld-fced,0.5
fetur,-0.125
two-fced,0.0
long-fced,0.5
round-fced,0.0
ple-fced,0.0
pug-fced,0.5
sd-fced,0.5
sweet-fced,0.625
isg,0.0
fceless,-0.5
bib,0.0
bibless,-0.125
unilterl,0.0
on-prty,0.0
multilterl,0.0
two-side,0.0
deep-lobe,0.125
two-lobe,0.375
multiprtit,0.0
qudrilterl,0.0
fie-side,0.0
six-side,0.0
seen-side,0.0
eight-side,0.0
nine-side,0.0
ten-side,0.0
eleen-side,0.0
twele-side,0.0
qudriprtit,0.0
tetrmer,0.0
three-corner,0.0
three-lobe,0.0
four-lobe,0.0
fie-lobe,-0.5
mny-lobe,0.0
plmteli-lobe,0.125
trilterl,0.0
triprtit,0.0
bimodl,0.125
unimodl,0.0
binurl,0.0
two-er,0.375
two-chnnel,0.0
monurl,0.0
on-er,0.0
singl-chnnel,0.0
binuclet,0.0
mononuclet,0.0
trinuclet,0.0
two-foot,0.0
qudrupedl,0.0
fro-mericn,0.0
non-white,0.0
negro,0.0
negroid,0.0
white,0.0
cucsoid,0.0
light-skin,0.0
light-hire,0.0
towhed,0.0
firish,0.0
nordic,-0.125
redhed,0.0
brunett,-0.25
dust,0.0
tnned,0.0
brown,0.0
swrthy,0.0
grizzl,0.0
nutbrown,0.0
blemish,-0.375
pustult,-0.375
blebbi,0.0
blotchi,-0.5
flyblown,0.5
scrred,-0.625
pockmrk,0.0
unmutilt,0.625
untrnish,0.625
bloodi,-0.25
blood-fill,0.0
gori,-0.375
bloodsuck,0.0
snguinri,-0.625
iolent,-0.375
slughter,0.0
internecin,-0.5
bloodless,0.0
unbloodi,0.0
bold,0.375
unfer,-0.75
temerri,0.375
embolden,0.375
reckless,-0.625
heroicl,0.5
ult,0.125
oerlint,0.25
timid,0.625
bshful,0.0
coi,0.25
trepid,-0.125
intimidt,0.125
mousi,0.25
bound,0.0
enchin,0.0
shckled,0.0
roll,0.0
pinion,0.0
tether,0.0
truss,0.0
wire,0.0
unbound,0.0
unti,0.125
unteth,-0.75
ti,0.0
knot,0.0
tngled,0.0
foul,-0.25
intermesh,0.125
entngl,0.0
snrly,0.0
mtted,0.0
rootbound,0.25
thrown_nd_twist,0.0
untngl,0.0
unsnrl,0.0
brssbound,0.125
csed,0.0
hlf-bound,0.0
pperbck,0.0
well-bound,0.25
looselef,0.25
border,0.0
box,0.0
fetheredg,0.0
edg,0.0
line,0.0
swtooth-edg,0.0
segirt,0.0
spini-edg,0.25
white-edg,0.0
unbord,0.0
lotic,0.0
lentic,0.0
lower-clss,0.0
non-u,-0.625
proletrin,0.0
work-clss,0.0
upper-lower-clss,0.0
middl-clss,0.0
bourgeoi,0.0
mterilist,0.125
lower-middl-clss,0.0
upper-middl-clss,0.0
upper-clss,0.0
quliti,0.375
properti-own,0.0
u,0.0
tweedi,-0.375
wellborn,0.625
brchycrnic,0.0
short-hede,0.0
bullet-hede,0.0
dolichocrn,0.0
long-hede,0.0
courgeou,0.25
heroic,0.375
gllnt,0.125
spunki,-0.25
lionhert,0.125
stouthert,0.25
undunt,0.5
lorou,0.625
citiff,-0.5
yellow-belli,-0.5
recrent,-0.25
dstrdly,-0.375
funki,-0.25
poltroon,0.625
unmnli,-0.375
plucki,-0.625
gutless,0.0
brest-fed,0.0
suckl,0.0
bottl-fed,0.0
eupnoeic,0.0
sweet-breth,-0.125
dyspnoeic,-0.75
sphyxit,-0.25
suffocti,-0.25
wind,0.0
crystllin,0.0
crystlliz,0.5
microcrystllin,0.0
polycrystllin,0.0
noncrystllin,-0.25
uncrystl,-0.375
lnded,0.0
lndless,0.0
light,0.25
redden,-0.125
utofluoresc,0.0
bioluminesc,0.0
bright,-0.125
cndescent,0.125
floodlit,0.0
fluoresc,0.0
well-light,0.0
incndesc,0.0
lmplit,0.0
light-up,0.125
luminesc,0.0
phosphoresc,0.0
sunstruck,-0.25
stygin,-0.125
photic,-0.125
pitch-drk,-0.125
cligin,-0.25
cimmerin,0.25
crepusculr,-0.5
drkene,0.0
drkling,-0.125
subdu,0.0
twilit,-0.25
sulki,-0.125
unlit,0.125
semidrk,0.0
tenebr,-0.125
shded,0.0
murki,0.0
unshd,-0.625
unshdow,-0.5
htched,0.0
mooni,0.0
moonless,-0.5
bridgebl,0.375
unbridgebl,-0.125
nitid,0.375
lumin,0.0
sprkly,0.0
refulg,0.125
glry,0.5
bright_s__new_penni,0.25
brillint,0.25
rdent,0.25
glimmeri,0.25
shini,0.5
perlesc,0.0
lurid,0.125
noctiluc,0.375
slick,0.0
self-lumin,0.0
shimmeri,0.375
sileri,0.125
twinkl,0.375
dull,0.25
lustreless,0.0
dim,-0.5
low-bem,0.0
undim,-0.75
prejud,0.0
homophob,-0.125
jundic,-0.625
lode,0.25
rcist,0.0
sexist,0.0
unprejud,0.5
nonrcist,0.25
brod-mind,0.5
tolernt,0.625
ctholic,0.625
undogmticl,-0.375
open-mind,0.125
nrrow-mind,0.0
close-mind,-0.625
dogmticl,0.25
intolernt,0.0
self-opiniont,0.0
smll-mind,0.125
reconstruct,0.5
unreconstruct,0.0
broken,-0.125
unbroken,0.0
unkept,-0.125
broken-field,0.0
dot,0.0
off-nd-on,0.0
hlting,0.0
solid,-0.375
uninterrupt,0.0
frternl,0.0
sororl,0.0
exergon,0.0
endergon,0.0
monoulr,0.0
inter,-0.375
belowground,0.0
unburi,-0.25
t_work,0.0
toil,-0.375
occupi,0.125
oerbusi,0.375
ti_up,0.0
idl,-0.625
bone-lzy,-0.25
work-shy,0.0
lckdisicl,-0.375
leisur,-0.625
uneng,-0.5
boni,0.0
bone,0.0
bonelik,-0.25
strong-bone,0.25
boneless,-0.625
debon,0.0
fstene,0.0
botonne,0.0
button-down,0.0
unfsten,0.0
open-collr,-0.625
cpitlist,0.25
prite-enterpris,0.0
lissez-fire,0.0
socilist,0.0
collecti,0.0
stte-control,0.0
ccophon,-0.625
squwki,0.0
gutturl,0.0
scrtchy,-0.625
huski,-0.375
jngly,0.0
jrring,-0.625
strident,-0.5
split,0.0
euphon,0.625
golden,-0.25
clculbl,0.5
estimbl,0.0
numerbl,0.0
inclculbl,-0.5
unnumerbl,0.0
inestimbl,0.0
indeterminbl,-0.5
clm,0.375
unruffl,0.5
settl,-0.375
windless,-0.5
stormi,-0.75
wild,-0.125
surg,0.5
blusteri,-0.125
windi,-0.375
choppi,-0.25
dirti,-0.75
puffi,-0.125
squlli,-0.625
thunderi,-0.5
cmphort,-0.25
uncmphort,-0.25
cpble,0.125
